,id,name,bic,transaction_total_days,countries,logo
87,HAMBURGER_VOLKSBANK_GENODEF1HH2,Hamburger Volksbank,GENODEF1HH2,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
88,HANNOVERSCHE_VOLKSBANK_VOHADE2HXXX,Hannoversche Volksbank,VOHADE2HXXX,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
89,HARZER_VOLKSBANK_GENODEF1QLB,Harzer Volksbank,GENODEF1QLB,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
90,HARZSPARKASSE_NOLADE21HRZ,Harzsparkasse,NOLADE21HRZ,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
91,HAUSBANK_GENODEF1M04,Hausbank,GENODEF1M04,400,['DE'],https://cdn.nordigen.com/ais/HAUSBANK_GENODEF1M04.png
92,HEIDELBERGER_VOLKSBANK_GENODE61HD1,Heidelberger Volksbank,GENODE61HD1,400,['DE'],https://cdn.nordigen.com/ais/HEIDELBERGER_VOLKSBANK_GENODE61HD1.png
93,HEIDENHEIMER_VOLKSBANK_GENODES1HDH,Heidenheimer Volksbank,GENODES1HDH,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
94,HOERNER_BANK_HOEBDE61XXX,Hoerner Bank,HOEBDE61XXX,400,['DE'],https://cdn.nordigen.com/ais/HOERNER_BANK_HOEBDE61XXX.png
95,HSBC_TUBDDEDD,HSBC Trinkaus & Burkhardt,TUBDDEDD,90,['DE'],https://cdn.nordigen.com/ais/HSBC_TUBDDEDD.png
96,HSBC_NET_HBUKGB4B,HSBCnet,HBUKGB4B,730,"['GB', 'FR', 'MT', 'GR', 'DE', 'IT', 'ES', 'PL', 'IE', 'BE', 'NL', 'LU', 'CZ', 'GB']",https://cdn.nordigen.com/ais/HSBC_HBUKGB4B.png
97,UNICREDIT_HYVEDEMM,HypoVereinsbank,HYVEDEMM,750,['DE'],https://cdn.nordigen.com/ais/UNICREDIT_HYVEDEMM.png
98,HUMMLINGER_VOLKSBANK_GENODEF1WLT,Hümmlinger Volksbank,GENODEF1WLT,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
99,HUTTENBERGER_BANK_GENODE51HUT,Hüttenberger Bank,GENODE51HUT,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
100,IBM_DEUTSCHLAND_KREDITBANK_IBKBDES1XXX,IBM Deutschland Kreditbank,IBKBDES1XXX,400,['DE'],https://cdn.nordigen.com/ais/IBM_DEUTSCHLAND_KREDITBANK_IBKBDES1XXX.png
101,IKANO_BANK_PLFGDE5AIKB,Ikano Bank,PLFGDE5AIKB,400,['DE'],https://cdn.nordigen.com/ais/IKANO_BANK_PLFGDE5AIKB.png
102,ING_INGDDEFF,ING,INGDDEFF,390,['DE'],https://cdn.nordigen.com/ais/ING_INGDDEFF.png
103,INTERNATIONALES_BANKHAUS_BODENSEE_IBBFDE81XXX,Internationales Bankhaus Bodensee,IBBFDE81XXX,400,['DE'],https://cdn.nordigen.com/ais/INTERNATIONALES_BANKHAUS_BODENSEE_IBBFDE81XXX.png
104,ISBANK_ISBKDEFX,Isbank,ISBKDEFX,90,['DE'],https://cdn.nordigen.com/ais/ISBANK_ISBKDEFX.png
105,KASSELER_SPARKASSE_HELADEF1KAS,Kasseler Sparkasse,HELADEF1KAS,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
